Price,Price,Short EMA,Long EMA
Ticker,IBM,,
Date,,,
2010-06-01,70.39303588867188,72.07549257751063,72.81315580107557
2010-06-02,72.13101196289062,72.07766980830985,72.80636830019812
2010-06-03,72.44239807128906,72.09197287744628,72.80274670588061
2010-06-04,70.9251480102539,72.04621503951716,72.78406413179476
2010-06-07,70.27413177490234,71.97672157815973,72.7590896804824
2010-06-08,70.0420150756836,71.90085073492537,72.73205411227545
2010-06-09,70.1439208984375,71.83195152565133,72.70630154298352
2010-06-10,72.28387451171875,71.8496739956932,72.70209828894109
2010-06-11,72.71980285644531,71.88379669611486,72.70227445379189
2010-06-14,72.74811553955078,71.9176915527202,72.70273058399845
2010-06-15,73.4784164428711,71.97889645037317,72.71044885125092
2010-06-16,73.79548645019531,72.0501352738956,72.72124524527027
2010-06-17,74.15213012695312,72.13256644460374,72.73548290578452
2010-06-18,73.68223571777344,72.19333778864961,72.74490333177447
2010-06-21,73.96530151367188,72.2628265621799,72.75704659726598
2010-06-22,73.20101928710938,72.29961843374575,72.7614642359709
2010-06-23,73.65958404541016,72.3529504185169,72.77040075148771
2010-06-24,72.5726089477539,72.36156447848698,72.76843267383862
2010-06-25,71.96685028076172,72.3460854903409,72.7604567296289
2010-06-28,73.01985931396484,72.37250799322811,72.76303784987104
2010-06-29,70.81758880615234,72.31153077020554,72.7436801479435
2010-06-30,69.90611267089844,72.21720064866409,72.71544564568435
2010-07-01,69.39096069335938,72.10636770924037,72.68236619342241
2010-07-02,68.98900604248047,71.98411823211254,72.64561634117423
2010-07-06,69.89483642578125,71.9021856122564,72.61824539674247
2010-07-07,71.89893341064453,71.9020580749383,72.61108806354746
2010-07-08,72.44805908203125,71.92346987913803,72.6094658846269
2010-07-09,72.44239807128906,71.94382000432041,72.60780351832503
2010-07-12,72.8443603515625,71.97913531205539,72.61015731766072
2010-07-13,73.86906433105469,72.05325017554556,72.62268375560495
2010-07-14,74.00492858886719,72.12978658391111,72.63643743553791
2010-07-15,74.00492858886719,72.20332156449763,72.65005426293422
2010-07-16,72.48202514648438,72.2142511167324,72.64838233142726
2010-07-19,73.4784164428711,72.26382622756137,72.65664137731227
2010-07-20,71.64417266845703,72.23952608798865,72.64656706180128
2010-07-21,70.91951751708984,72.18776104599262,72.6293824892171
2010-07-22,72.16499328613281,72.18686819266478,72.6247617011267
2010-07-23,72.68019104003906,72.20621418667945,72.62531323683727
2010-07-26,72.6971664428711,72.22546721633401,72.62602819411124
2010-07-27,72.82170867919922,72.24884923448559,72.62797526361462
2010-07-28,72.70850372314453,72.2668749007075,72.6287765418189
2010-07-29,72.47637939453125,72.2750907632104,72.62726015229364
2010-07-30,72.69151306152344,72.29142104941874,72.62789948472378
2010-08-02,74.02758026123047,72.35950572439175,72.64182665662933
2010-08-03,73.80677795410156,72.41626149810587,72.65341821182807
2010-08-04,74.31629180908203,72.49077249069317,72.6699642177709
2010-08-05,74.63334655761719,72.57479500312157,72.68950036045594
2010-08-06,74.04164123535156,72.63231838477765,72.7029544985146
2010-08-09,75.09984588623047,72.72908416914835,72.726804164064
2010-08-10,75.00885772705078,72.81848705377197,72.74951116469074
2010-08-11,73.86528778076172,72.85953806267354,72.76061341957703
2010-08-12,72.99479675292969,72.86484232503652,72.76294360199846
2010-08-13,72.75016784667969,72.86034528666958,72.762816480055
2010-08-16,72.6932601928711,72.85379293005003,72.76212437769496
2010-08-17,73.08012390136719,72.86266865441542,72.76528855205986
2010-08-18,73.61495971679688,72.89217026470489,72.77374299150998
2010-08-19,73.3361587524414,72.90958157794945,72.77933916823567
2010-08-20,72.53963470458984,72.89507385742554,72.77695404919442
2010-08-23,71.95365142822266,72.85815533079014,72.7687619833141
2010-08-24,71.0604019165039,72.78765519689657,72.75176337568415
2010-08-25,71.27091217041016,72.72817507821082,72.73702853782073
2010-08-26,69.854248046875,72.61547205737412,72.70834415482625
2010-08-27,70.96366882324219,72.55069545995718,72.69098420127816
2010-08-30,70.20701599121094,72.45878646118283,72.66626809968545
2010-08-31,70.05338287353516,72.36445690872605,72.64026924171381
2010-09-01,71.55540466308594,72.33272936968136,72.62947456928966
2010-09-02,71.14007568359375,72.28595863689361,72.61465467987975
2010-09-03,72.58517456054688,72.29769259468394,72.61436134535903
2010-09-07,71.65779113769531,72.27259841990006,72.60484323383999
2010-09-08,71.73175811767578,72.25138899628344,72.5961558197488
2010-09-09,71.8910903930664,72.23725963929454,72.58914024336391
2010-09-10,72.81842803955078,72.26005055695165,72.59142171397275
2010-09-13,73.74009704589844,72.31809159573388,72.60285131926554
2010-09-14,73.30770874023438,72.35690011120448,72.60986482594186
2010-09-15,73.63771057128906,72.40712797238426,72.62009214679108
2010-09-16,73.77426147460938,72.4607410509029,72.63157641870967
2010-09-17,74.0700912475586,72.52385282332077,72.64588999909624
2010-09-20,74.98040008544922,72.6201880100709,72.66911895517936
2010-09-21,75.08850860595703,72.71698489618409,72.69319248404281
2010-09-22,75.4241714477539,72.82314907467702,72.72036640407974
2010-09-23,74.9121322631836,72.90506998403022,72.74217501959322
2010-09-24,76.30033111572266,73.03821747939071,72.77757955786316
2010-09-27,76.60757446289062,73.17819226305737,72.81568895990324
2010-09-28,76.74408721923828,73.31803128094681,72.85477749979714
2010-09-29,77.07978057861328,73.46555086124746,72.89681733142714
2010-09-30,76.31743621826172,73.577389502699,72.93085334025137
2010-10-01,77.17081451416016,73.71830813059944,72.97304200864848
2010-10-04,76.94893646240234,73.84499943772896,73.0126031474918
2010-10-05,78.3200912475586,74.02049323419287,73.06541397435814
2010-10-06,78.4224853515625,74.1931203760505,73.11871816716615
2010-10-07,78.92316436767578,74.37861229729072,73.17647385075331
2010-10-08,78.99711608886719,74.55973009303881,73.2343906889435
2010-10-11,79.45794677734375,74.75181702183508,73.29631662017137
2010-10-12,79.56602478027344,74.94060948295031,73.35870177599328
2010-10-13,79.86188507080078,75.13360068247385,73.4234100674839
2010-10-14,80.50477600097656,75.34423500868965,73.49387142005597
2010-10-15,80.25446319580078,75.53679297681167,73.56114098996387
2010-10-18,81.26148986816406,75.76129089411961,73.63776137681164
2010-10-19,78.53055572509766,75.86988951494229,73.6864458976901
2010-10-20,79.12227630615234,75.99743409498974,73.74053376245092
2010-10-21,79.55467987060547,76.13693392932761,73.79838596253207
2010-10-22,79.46363830566406,76.26739292447807,73.85475663261299
2010-10-25,79.56034851074219,76.39652843766491,73.91152869110185
2010-10-26,80.0325698852539,76.53911829835468,73.97243457363074
2010-10-27,80.46499633789062,76.69307429990512,74.03703717825024
2010-10-28,80.16343688964844,76.82916695048328,74.09799637935868
2010-10-29,81.6995620727539,77.02016283763115,74.1736338489447
2010-11-01,81.540283203125,77.19742245980737,74.24693384251863
2010-11-02,81.83610534667969,77.37933159262589,74.32244798683864
2010-11-03,82.02385711669922,77.5614698484719,74.39907892345417
2010-11-04,83.51449584960938,77.79492184851651,74.48977958938606
2010-11-05,83.58847045898438,78.02211983324074,74.58031382689451
2010-11-08,83.69700622558594,78.24466439764643,74.67102718409542
2010-11-09,83.51412963867188,78.45131009337292,74.7590182532952
2010-11-10,83.74845123291016,78.6590411184528,74.84846534761972
2010-11-11,83.1083984375,78.83352571919976,74.93065373657376
2010-11-12,82.14262390136719,78.96329427536318,75.00241463373588
2010-11-15,82.08546447753906,79.08573232250734,75.07289274163442
2010-11-16,81.28543090820312,79.17199501214247,75.13470904179928
2010-11-17,81.11966705322266,79.2483743078711,75.19426086280846
2010-11-18,82.4969482421875,79.37576936411881,75.26692441882219
2010-11-19,82.8912353515625,79.5136307753911,75.3427882091977
2010-11-22,83.08555603027344,79.65370627558258,75.41983067507906
2010-11-23,81.82260131835938,79.73876098314246,75.48353983570871
2010-11-24,83.3255386352539,79.87941893028409,75.56156967451017
2010-11-26,82.23405456542969,79.97175758264275,75.62796255899694
2010-11-29,81.6568832397461,80.03784094174485,75.6879518195019
2010-11-30,80.83964538574219,80.06928425327416,75.73921245200181
2010-12-01,82.5255126953125,80.16560693727565,75.80673782755714
2010-12-02,82.96552276611328,80.27540755801438,75.87796951848804
2010-12-03,83.0798568725586,80.3853859625063,75.94963008917532
2010-12-06,82.85697174072266,80.48231089498539,76.01835985685241
2010-12-07,82.30264282226562,80.55369646076109,76.08089003561275
2010-12-08,82.85124969482422,80.6437965875871,76.14825679839097
2010-12-09,82.46263885498047,80.71512373532802,76.21108647059584
2010-12-10,82.75983428955078,80.7953084629446,76.2762481404362
2010-12-13,82.45121765136719,80.86024607817686,76.33769062313203
2010-12-14,83.33125305175781,80.95714831243494,76.40727830898902
2010-12-15,82.70265197753906,81.02559943655667,76.46991884300445
2010-12-16,82.60550689697266,81.08755659186711,76.53096947040711
2010-12-17,82.86263275146484,81.15716742165526,76.59397109509426
2010-12-20,82.58264923095703,81.21306866907885,76.65355993226703
2010-12-21,83.28555297851562,81.29434256356657,76.71954991282672
2010-12-22,83.40557098388672,81.37713583495169,76.78607748567309
2010-12-23,83.37126159667969,81.45533684521553,76.85160170568311
2010-12-27,83.05697631835938,81.51814623631921,76.91334672670476
2010-12-28,83.26842498779297,81.58678461872995,76.97658133626783
2010-12-29,83.73128509521484,81.67088267663132,77.04379231894391
2010-12-30,83.81702423095703,81.75504509052644,77.111187661352
2010-12-31,83.86846160888672,81.83792416967782,77.1784242180439
2011-01-03,84.27989959716797,81.93368791193234,77.24908566460235
2011-01-04,84.3713150024414,82.02928113116799,77.31995361821268
2011-01-05,84.0341796875,82.10790460396532,77.38676183780758
2011-01-06,84.9542465209961,82.2195258556136,77.4620601928642
2011-01-07,84.53707885742188,82.31041028705707,77.53245838853145
2011-01-10,84.3713150024414,82.39123007981725,77.60050671304796
2011-01-11,84.1656265258789,82.46081425417262,77.66583128830001
2011-01-12,85.2057113647461,82.56845727811667,77.7408549706527
2011-01-13,85.045654296875,82.66560225924445,77.81353954106288
2011-01-14,85.72001647949219,82.78538320905808,77.89221095338556
2011-01-18,86.09143829345703,82.91503242805412,77.97379530502806
2011-01-19,88.97166442871094,83.15254740847205,78.08322683859704
2011-01-20,89.03455352783203,83.38321431511362,78.19219526336556
2011-01-21,88.86309051513672,83.59811142099687,78.29837332557224
2011-01-24,91.22322845458984,83.89713561839268,78.42697884924407
2011-01-25,92.25755310058594,84.2249951274983,78.56459650348629
2011-01-26,92.02897644042969,84.53103361035836,78.69857043320711
2011-01-27,92.04613494873047,84.82574346676512,78.83138202042625
2011-01-28,90.98321533203125,85.06721295167752,78.95229578472083
2011-01-31,92.57758331298828,85.36173727957205,79.08787078500211
2011-02-01,93.46907043457031,85.6796719131014,79.23096729892816
2011-02-02,93.32052612304688,85.97931325466789,79.37116191409353
2011-02-03,93.45195007324219,86.27235783578844,79.51126925896068
2011-02-04,93.72055053710938,86.56444382407554,79.65265514232534
2011-02-07,94.18912506103516,86.8634509314073,79.79729663405381
2011-02-08,95.26774597167969,87.19303112906505,79.95123145333366
2011-02-09,94.46453857421875,87.47818828377696,80.09564246946188
2011-02-10,94.14324951171875,87.73956323389233,80.23541965396196
2011-02-11,94.00554656982422,87.98528807059553,80.37243584217948
2011-02-14,93.64410400390625,88.20720242092143,80.50449224179866
2011-02-15,93.42607116699219,88.4118639403752,80.63306516642744
2011-02-16,93.74738311767578,88.62109998654385,80.76355589231052
2011-02-17,94.22930145263672,88.8410294558024,80.89754341032372
2011-02-18,94.5735092163086,89.06583258366538,81.03362267207481
2011-02-22,92.91547393798828,89.21679891128589,81.15185004785505
2011-02-23,91.90001678466797,89.3220231416146,81.25879698055967
2011-02-24,92.23844909667969,89.43639278691127,81.3680472503718
2011-02-25,93.10476684570312,89.5802505931384,81.48483052992734
2011-02-28,92.87533569335938,89.70946961667647,81.59816888976249
2011-03-01,91.77947998046875,89.79064649368793,81.69947546777948
2011-03-02,91.88849639892578,89.87291511742276,81.80085876062671
2011-03-03,93.79328918457031,90.02665527691876,81.9201864265366
2011-03-04,92.84661865234375,90.13724207595504,82.02890714520136
2011-03-07,91.75653839111328,90.20074389223576,82.12569949590696
2011-03-08,93.10476684570312,90.31462714531293,82.23494394714871
2011-03-09,95.15876007080078,90.50459314239089,82.36353913245867
2011-03-10,92.95558166503906,90.60071033935748,82.46893259049429
2011-03-11,93.19084930419922,90.7022844164101,82.57561832893913
2011-03-14,92.59415435791016,90.77647539450814,82.67530525460053
2011-03-15,91.23445892333984,90.7944355328937,82.7604709627472
2011-03-16,87.78059387207031,90.6762456638418,82.81042243448177
2011-03-17,88.45756530761719,90.58923859104867,82.86661291083136
2011-03-18,89.43865966796875,90.5441178489671,82.93200641090239
2011-03-21,90.46566009521484,90.54104107431016,83.0069681391045
2011-03-22,90.64923858642578,90.54528411400096,83.08301063111765
2011-03-23,91.52703857421875,90.58378428891147,83.16703080965597
2011-03-24,91.81964874267578,90.6322495616081,83.25312651048205
2011-03-25,93.04742431640625,90.7269622970904,83.35058221004348
2011-03-28,92.58267211914062,90.79973523128844,83.44244380117878
2011-03-29,93.44903564453125,90.9036293651411,83.5420118792221
2011-03-30,93.86212921142578,91.0196489669562,83.6446996138709
2011-03-31,93.55803680419922,91.11919358802456,83.74333978491894
2011-04-01,94.24650573730469,91.2418332801532,83.84784889887302
2011-04-04,94.23504638671875,91.35921418629303,83.95120409775707
2011-04-05,94.08587646484375,91.46614211878521,84.05204660887237
2011-04-06,94.11454772949219,91.57000116234235,84.15217099813228
2011-04-07,94.30963134765625,91.67743764019781,84.25324025534148
2011-04-08,94.12027740478516,91.77323527802476,84.3514197294653
2011-04-11,94.06291198730469,91.86302652152594,84.4480514932249
2011-04-12,93.66129302978516,91.9335467767518,84.5397255383648
2011-04-13,94.06291198730469,92.0170512948127,84.6344836124836
2011-04-14,94.64810180664062,92.12022974625694,84.73412160446526
2011-04-15,95.3595199584961,92.2472607349722,84.83984696122178
2011-04-18,95.20462799072266,92.36323592147222,84.94297911076906
2011-04-19,94.89481353759766,92.46251347504577,85.04200233889672
2011-04-20,94.52189636230469,92.54327358827162,85.13632964261222
2011-04-21,96.54718780517578,92.70028983207179,85.24987051985167
2011-04-25,96.19718933105469,92.8374231457574,85.35879906523677
2011-04-26,96.66765594482422,92.98762835356395,85.47132500433715
2011-04-27,97.74630737304688,93.17424321707308,85.59346413238401
2011-04-28,97.98149108886719,93.36276274145717,85.71672808219977
2011-04-29,97.86676788330078,93.5393903940785,85.83762400061869
2011-05-02,98.76750183105469,93.74441437199914,85.96627950141905
2011-05-03,99.18055725097656,93.95759644568453,86.09776485216092
2011-05-04,97.88968658447266,94.11179605897034,86.21509740671128
2011-05-05,96.6504135131836,94.21134968462577,86.31893139782046
2011-05-06,97.33045959472656,94.333667720316,86.4284988425658
2011-05-09,97.45150756835938,94.45593594965105,86.53818052142942
2011-05-10,98.1891098022461,94.60233492426262,86.65411016601468
2011-05-11,97.6820068359375,94.7231063717793,86.76384048113829
2011-05-12,99.26105499267578,94.90106514122621,86.88819087428791
2011-05-13,97.92405700683594,95.01961384183836,86.9980004875471
2011-05-16,97.31317138671875,95.10955727497094,87.10063900395677
2011-05-17,98.25830841064453,95.23303771166402,87.21166059009298
2011-05-18,98.22376251220703,95.35032103717552,87.32123374354686
2011-05-19,98.31013488769531,95.46639216856846,87.43057604348864
2011-05-20,98.06238555908203,95.56819583094155,87.53636519289753
2011-05-23,96.96742248535156,95.62306746444783,87.6302065589916
2011-05-24,96.811767578125,95.66968315518028,87.72156537510239
2011-05-25,96.67347717285156,95.70904762646151,87.81063912433372
2011-05-26,96.34500122070312,95.73398698309845,87.89555815016824
2011-05-27,96.52940368652344,95.76517979499748,87.98146706097775
2011-05-31,97.35352325439453,95.82746777379737,88.07472135145952
2011-06-01,95.98767852783203,95.83375054846539,88.15345724376174
2011-06-02,95.71685028076172,95.82916622424172,88.22871488592095
2011-06-03,95.11748504638672,95.80125715844349,88.29725986264201
2011-06-06,94.94461059570312,95.76766317559093,88.3634026560058
2011-06-07,94.3337173461914,95.71143000581056,88.42280877232606
2011-06-08,94.70832061767578,95.67209238274644,88.48535117874745
2011-06-09,94.99647521972656,95.64559759203979,88.55013848263779
2011-06-10,94.03981018066406,95.58262553669172,88.60476208162314
2011-06-13,94.0340576171875,95.52189738298568,88.65878492277304
2011-06-14,94.58148193359375,95.48501834575464,88.71771723133841
2011-06-15,93.54993438720703,95.40913270032141,88.76579899408338
2011-06-16,93.74588775634766,95.34390740840087,88.81535211609597
2011-06-17,94.76597595214844,95.3212434297243,88.87456230351937
2011-06-20,95.10020446777344,95.312575235138,88.93650899172091
2011-06-21,95.79175567626953,95.33136662498629,89.00472040151742
2011-06-22,95.48056030273438,95.337217357447,89.06915661943998
2011-06-23,95.73411560058594,95.35278199443285,89.13547461925238
2011-06-24,95.12897491455078,95.34400524620219,89.19511143811107
2011-06-27,96.59856414794922,95.393203634506,89.26877763422887
2011-06-28,97.97592163085938,95.49448669318653,89.35541588295156
2011-06-29,98.28135681152344,95.60377571743504,89.44423121557418
2011-06-30,98.86341857910156,95.7316048492651,89.53795447292272
2011-07-01,100.58651733398438,95.92199357415605,89.647890421789
2011-07-05,101.09944152832031,96.12503074882916,89.76183620394355
2011-07-06,102.41336059570312,96.37163191929481,89.88772201878693
2011-07-07,101.7045669555664,96.58076662659958,90.00530256542154
2011-07-08,101.71028137207031,96.78192406759844,90.12177001623398
2011-07-11,100.84585571289062,96.94129393604126,90.22847733659873
2011-07-12,100.3041763305664,97.07317167700305,90.3287330479815
2011-07-13,100.45977020263672,97.20597946232202,90.42953938782883
2011-07-14,100.40791320800781,97.33154549156461,90.52882668952216
2011-07-15,101.16282653808594,97.48179180711448,90.63463763328897
2011-07-18,101.01297760009766,97.62026968134911,90.73790469763534
2011-07-19,106.735595703125,97.97773344690896,90.8970857026651
2011-07-20,105.8365707397461,98.28592314466728,91.04573729507386
2011-07-21,106.55696868896484,98.61027787189464,91.20007790595837
2011-07-22,106.71831512451172,98.9282401170953,91.354488226541
2011-07-25,105.86539459228516,99.20028539063216,91.49887535455835
2011-07-26,105.42164611816406,99.44426032112361,91.63741038703205
2011-07-27,104.51109313964844,99.64295964734028,91.76550673282924
2011-07-28,104.77044677734375,99.84403757400707,91.89490912133188
2011-07-29,104.79922485351562,100.03835864379172,92.0233102728959
2011-08-01,104.16532135009766,100.20020031854881,92.14412630351482
2011-08-02,102.60929870605469,100.29467476511768,92.24825737219682
2011-08-03,103.058837890625,100.40307331905913,92.35582533755431
2011-08-04,98.82304382324219,100.3411113780467,92.42017577024772
2011-08-05,99.68750762939453,100.31547985849171,92.49248753004022
2011-08-08,96.20892333984375,100.15443842638787,92.5294669908343
2011-08-09,98.74982452392578,100.0993555282521,92.59136109564118
2011-08-10,94.07891082763672,99.86325965763973,92.60616258551178
2011-08-11,96.50407409667969,99.73152689054325,92.64494777467763
2011-08-12,97.35491180419922,99.63832629892191,92.69181308840422
2011-08-15,100.12742614746094,99.65750668513913,92.76579928799683
2011-08-16,99.114501953125,99.63621238192289,92.82897045879413
2011-08-17,99.25340270996094,99.62120023792438,92.89289515781071
2011-08-18,94.8255844116211,99.433136872187,92.9121258966546
2011-08-19,91.18489837646484,99.10967653902144,92.89493955317013
2011-08-22,92.01834106445312,98.83158495178347,92.88621718014808
2011-08-23,95.10916900634766,98.68560785588403,92.90833610379185
2011-08-24,96.52145385742188,98.60073907163061,92.94428752422598
2011-08-25,95.83848571777344,98.49241541069505,92.97308551620159
2011-08-26,97.89901733398438,98.46914489788287,93.02209976314472
2011-08-29,99.91326904296875,98.525777217298,93.0906686117002
2011-08-30,99.84957885742188,98.57769100710678,93.1579214499661
2011-08-31,99.50228881835938,98.61394974480297,93.22104948348246
2011-09-01,98.58775329589844,98.61292243308122,93.27444952141695
2011-09-02,96.64875793457031,98.5358963743161,93.30802472950803
2011-09-06,95.56642150878906,98.41944637958954,93.33049633925212
2011-09-07,96.83980560302734,98.35749968246945,93.3654148393892
2011-09-08,95.64747619628906,98.25122425163885,93.38812191756732
2011-09-09,93.40169525146484,98.06104664378888,93.38825697561606
2011-09-12,94.00946044921875,97.90216091066848,93.39443810470664
2011-09-13,94.59403991699219,97.77243067562236,93.40637444114729
2011-09-14,96.79928588867188,97.73426813495763,93.440134754058
2011-09-15,98.44886779785156,97.76229165114955,93.48997289379723
2011-09-16,100.12742614746094,97.85504202355392,93.55601720477897
2011-09-19,100.20845031738281,97.94733254488054,93.62221056908349
2011-09-20,101.12875366210938,98.07209415732089,93.69690254015838
2011-09-21,100.14479064941406,98.1533763726971,93.76106063079774
2011-09-22,97.59803771972656,98.1315983863061,93.7992395073045
2011-09-23,98.0147476196289,98.12701600329915,93.84118486165599
2011-09-26,101.0071792602539,98.23996358200326,93.91248828850772
2011-09-27,102.85939025878906,98.4211175693282,94.00151218870953
2011-09-28,102.76678466796875,98.59153588692196,94.0887288302942
2011-09-29,103.70441436767578,98.79204092538289,94.18440729335273
2011-09-30,101.21556854248047,98.88708122409261,94.25436909682665
2011-10-03,100.30105590820312,98.94253121170479,94.3145351347508
2011-10-04,101.14034271240234,99.02871989800666,94.38245361811052
2011-10-05,102.36158752441406,99.15942058923832,94.46184798533741
2011-10-06,105.16303253173828,99.3948563516893,94.56832743356031
2011-10-07,105.56814575195312,99.63694613209181,94.67777836210153
2011-10-10,108.01652526855469,99.96555707861977,94.810502211917
2011-10-11,107.07881164550781,100.24450823810558,94.9325749425995
2011-10-12,107.7271499633789,100.53794516850846,95.05988414678637
